sim_id,weight,democratic_house_seats,democratic_aligned_senate_seats,six_state_combo,overall_dem_to_gop_percentile,house_vs_senate_tilt_percentile,conventionality_score
252,0.000024090542,226,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,77.711,80.456,1.425133
253,0.000023689266,209,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,88.203,17.305,1.375402
254,0.000154081489,226,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,77.711,80.456,0.815535
255,0.000029930607,212,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,69.017,1.35,1
256,0.00002666597,217,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,75.713,22.482,-0.390402
257,0.00006742981,231,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,50.341,46.889,0.425133
258,0.000050212117,226,48,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,77.711,80.456,-0.134735
259,0.00001826505,203,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.743,50.948,0
260,0.000101249725,255,51,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,18.526,94.92,0
261,0.000023689266,207,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,89.593,13.307,1.375402
262,0.000046128464,247,50,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,34.467,93.373,0.466215
263,0.000344837673,261,52,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,9.545,95.03,-0.559868
264,0.000167865514,244,54,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,12.544,33.115,0.466215
265,0.000048232545,210,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.544,83.255,0
266,0.000011736139,203,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.527,32.986,0.559868
267,0.000018274969,208,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,99.522,97.556,0.815535
268,0.000258099504,232,49,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,65.158,80.731,-0.958918
269,0.000075497013,211,50,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,81.625,10.464,-0.950269
270,0.000028827765,221,47,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,87.755,81.864,-0.440132
271,0.000083825011,213,49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,85.003,27.287,0.60095
272,0.000039392085,237,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,49.947,79.084,-0.390402
273,0.00037758493,241,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,14.475,23.941,0
274,0.000008085174,195,45,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,99.237,43.895,0.049731
275,0.000114428864,259,53,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,7.575,86.703,-0.041082
276,0.000018274969,201,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,98.034,44.438,0.815535
277,0.00001826505,204,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.418,70.754,0
278,0.000062658415,248,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,33.132,94.068,1.466215
279,0.000110925029,225,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,84.518,88.317,0.815535
280,0.000045791031,225,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,66.766,46.326,1.425133
281,0.000092410749,231,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,66.449,78.879,1.375402
282,0.000081474362,210,50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,82.563,9.341,0.143383
283,0.00001826505,197,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.86,89.981,0
284,0.000010510359,209,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,64.851,0.32,0
285,0.000031539895,234,43,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,93.939,99.842,0.049731
286,0.00001826505,207,40,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.881,99.513,0
287,0.000129656589,226,51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,57.098,31.54,-0.856617
288,0.000028827765,223,47,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,86.231,85.245,-0.440132
289,0.00004454881,205,47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,95.995,37.855,0.041082
290,0.000053537139,231,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,57.953,64.577,1.425133
291,0.0000877439,217,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,90.415,74.068,0
292,0.000031008469,210,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,94.226,54.814,1.375402
293,0.000021525073,222,44,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.082,98.218,0.559868
294,0.000079699926,237,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,66.346,94.559,0.049731
295,0.00034658011,223,48,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,80.799,74.524,0.34932
296,0.00085299438,248,54,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,10.258,45.044,-0.049731
297,0.000005195098,199,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,97.464,21.623,0.609598
298,0.00018004847,230,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,73.905,87.026,0
299,0.000071778378,232,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,56.601,67.488,1.466215
300,0.000024475016,206,47,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,95.675,41.525,-0.184465
301,0.000053951849,212,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.03,42.043,0.049731
302,0.000054392912,226,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,77.711,80.456,0.559868
303,0.000163497873,210,48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,91.392,35.914,0.856617
304,0.000040906373,237,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,57.685,88.778,1.425133
305,0.000036669022,208,48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,92.526,29.839,0.093653
306,0.00001826505,201,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.034,44.438,0
307,0.000061143614,281,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,3.728,99.851,1.466215
308,0.00001826505,209,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.082,95.445,0
309,0.00023268324,228,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,62.487,56.213,0.909187
310,0.000060975138,221,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,94.462,95.573,0.815535
311,0.00003355571,252,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,22.318,92.663,-0.390402
312,0.000057642316,222,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,63.012,20.367,-0.390402
313,0.000007027636,209,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,77.575,2.876,0.958918
314,0.00002135053,211,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,95.873,73.801,0.049731
315,0.000020276845,233,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,76.648,95.839,1.425133
316,0.000006451318,205,43,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.33,92.479,0.559868
317,0.000033978807,199,48,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,96.064,10.119,-1
318,0.000165444654,251,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,16.069,83.355,1
319,0.00001826505,201,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.034,44.438,0
320,0.000041567534,200,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,90.238,1.324,1.416484
321,0.000105970805,227,49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,71.065,69.606,1.416484
322,0.000031692394,217,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,86.432,58.272,-0.440132
323,0.000206468204,218,48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,85.545,61.302,0.041082
324,0.000053537139,232,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,56.601,67.488,1.425133
325,0.000086639559,206,50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,86.087,5.027,-0.143383
326,0.000018274969,208,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,96.741,65.718,0.815535
327,0.000039965192,241,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,69.034,98.464,0.559868
328,0.000006451318,195,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.237,43.895,0.559868
329,0.000078399226,214,49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,84.172,30.408,0.865265
330,0.000073552861,256,52,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,12.264,90.65,1.466215
331,0.0000877439,211,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,93.704,57.922,0
332,0.000016302198,209,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,91.98,33.258,0.559868
333,0.000303500207,243,51,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,32.172,79.352,0.906347
334,0.000020430878,205,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,93.868,21.938,0.049731
335,0.000039870671,226,48,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,77.711,80.456,-0.856617
336,0.000031008469,215,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,91.817,68.909,1.375402
337,0.000021856702,206,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,93.444,24.204,0.60095
338,0.000167865514,247,54,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,10.789,41.729,0.466215
339,0.00000864942,202,46,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,97.885,47.518,0.60095
340,0.000073552861,264,52,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,7.965,96.656,1.466215
341,0.000017036006,215,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.404,90.577,0.559868
342,0.000197364984,215,47,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,91.817,68.909,-0.466215
343,0.000184157011,212,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,80.435,11.74,0.909187
344,0.000081617514,225,47,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,84.518,88.317,-1
345,0.00023268324,229,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,61.4,59.131,0.909187
346,0.000028165749,239,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,63.371,95.87,1.425133
347,0.000023689266,209,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,88.203,17.305,1.375402
348,0.00001826505,201,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.763,93.939,0
349,0.000211977248,219,52,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,59.016,6.352,0.958918
350,0.000012001506,207,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,92.98,26.979,-0.440132
351,0.000138691683,227,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,63.953,52.895,1.416484
352,0.000045013282,252,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,22.318,92.663,0.466215
353,0.00001631105,209,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,91.98,33.258,1.375402
354,0.000062556279,213,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,85.003,27.287,1.375402
355,0.000204231129,233,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,47.226,53.5,0.416484
356,0.000017333644,219,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,89.176,78.427,0.609598
357,0.000352541582,218,52,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,60.59,5.367,-0.090813
358,0.000337976984,232,50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,56.601,67.488,-0.143383
359,0.00001499446,259,49,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,27.528,99.421,0.425133
360,0.000020367665,253,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,34.42,98.515,1.425133
361,0.000019624337,250,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,30.945,95.462,0.425133
362,0.00001826505,200,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.275,75.338,0
363,0.000450259983,232,55,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,18.322,2.602,-0.041082
364,0.000067069332,205,49,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,90.923,10.288,0.815535
365,0.000049075221,221,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,87.755,81.864,0.049731
366,0.000390970919,219,50,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,73.527,27.716,0.440132
367,0.000263541532,223,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,44.814,4.583,0
368,0.000120944654,235,50,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,52.794,75.16,1.375402
369,0.000017036006,211,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,97.358,84.734,0.559868
370,0.000060942045,221,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,91.665,90.752,0
371,0.000263541532,221,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,48.12,3.008,0
372,0.000024077467,227,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,76.781,82.242,0.609598
373,0.000017045257,214,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,94.857,79.846,1.375402
374,0.000103445579,229,50,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,61.4,59.131,1.375402
375,0.000006451318,195,43,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.772,77.165,0.559868
376,0.000071778378,238,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,48.413,81.042,1.466215
377,0.000014708423,202,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,96.802,29.624,0.049731
378,0.000079040149,225,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,73.138,64.227,1.375402
379,0.000046180041,209,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,91.98,33.258,0.815535
380,0.00003915808,220,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,88.462,80.147,0.559868
381,0.000308122779,239,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,23.945,35.244,0
382,0.00001826505,190,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.191,14.365,0
383,0.000033710873,223,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,69.564,39.302,0.425133
384,0.000278534099,233,49,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,63.506,82.543,0.134735
385,0.000604575033,248,52,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,20.008,78.002,-0.559868
386,0.000119514509,247,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,14.15,60.645,-0.34932
387,0.000043049238,216,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,87.157,55.259,0.559868
388,0.000072925731,221,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,82.961,69.221,0.60095
389,0.000110864826,221,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,87.755,81.864,0
390,0.000105033079,225,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,58.458,28.27,1.466215
391,0.000110925029,222,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,86.93,83.772,0.815535
392,0.000053951849,213,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,89.413,45.279,0.049731
393,0.000108752409,234,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,36.491,37.32,0.466215
394,0.00001471641,205,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,95.995,37.855,0.865265
395,0.00011957941,248,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,13.625,63.457,0.466215
396,0.000046180041,206,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,93.444,24.204,0.815535
397,0.000121732502,255,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,12.8,89.33,-0.815535
398,0.000138128285,256,51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,17.089,95.518,1.416484
399,0.000002855729,202,45,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,98.603,65.304,0.609598
400,0.000030991639,217,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,90.415,74.068,0.559868
401,0.000045766178,227,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,63.953,52.895,0.609598
402,0.000062556279,214,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,84.172,30.408,1.375402
403,0.000303500207,244,51,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,31.081,81.336,0.906347
404,0.000289076233,222,50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,70.439,36.587,-0.143383
405,0.000014708423,197,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,97.78,16.634,0.049731
406,0.000290060266,246,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,22.528,73.588,1
407,0.000044573002,200,47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,97.251,23.696,0.856617
408,0.000019066445,211,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,90.709,38.191,1.425133
409,0.000045172353,224,50,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,68.187,42.935,-0.34932
410,0.000244620053,239,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,30.265,54.037,0
411,0.00001826505,198,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.044,53.771,0
412,0.000054392912,218,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,85.545,61.302,0.559868
413,0.000068168412,227,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,76.781,82.242,0.049731
414,0.00003011484,237,49,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,57.685,88.778,0.425133
415,0.00023268324,222,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,70.439,36.587,0.909187
416,0.000079040149,224,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,74.305,61.807,1.375402
417,0.000108752409,237,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,32.462,47.339,0.466215
418,0.000007216301,207,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,92.98,26.979,0.609598
419,0.000268973549,244,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,17.48,51.202,0
420,0.000018638327,210,51,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,76.625,3.58,1.375402
421,0.000006451318,200,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.862,60.185,0.559868
422,0.000090404577,231,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,50.341,46.889,0.466215
423,0.000033692577,220,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,72.412,31.009,-0.390402
424,0.000392916589,218,51,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,68.726,12.143,-0.049731
425,0.00001826505,207,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.677,87.755,0
426,0.000006451318,200,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.19,40.915,0.559868
427,0.000013718702,217,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,90.415,74.068,0.609598
428,0.000053951849,210,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,91.392,35.914,0.049731
429,0.000114428864,253,53,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,10.583,76.133,-0.041082
430,0.00001826505,201,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.034,44.438,0
431,0.000213539303,242,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,26.815,63.205,0
432,0.00001826505,193,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.376,37.101,0
433,0.000165444654,252,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,14.897,84.876,1
434,0.0000877439,217,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,90.415,74.068,0
435,0.0000877439,216,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,91.116,71.537,0
436,0.00001826505,180,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.971,33.762,0
437,0.000012001506,206,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,93.444,24.204,-0.440132
438,0.000107197981,240,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,36.041,73.16,1.466215
439,0.000033997258,200,48,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,95.737,11.438,-0.184465
440,0.000020367665,261,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,25.394,99.55,1.425133
441,0.000029287666,201,49,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,93.039,6.059,-0.909187
442,0.000081617514,223,47,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,86.231,85.245,-1
443,0.000072373669,212,48,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,90.03,42.043,0.906347
444,0.000077282277,222,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,63.012,20.367,-0.34932
445,0.000017036006,214,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.68,89.269,0.559868
446,0.000018396491,215,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,71.626,8.117,0.416484
447,0.000043049238,216,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,87.157,55.259,0.559868
448,0.000021432177,227,46,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,87.644,95.694,0.143383
449,0.000030863819,216,51,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,70.665,9.466,-0.090813
450,0.000071778378,232,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,56.601,67.488,1.466215
451,0.000008085174,209,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,96.452,68.636,0.049731
452,0.000241394805,233,48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,70.79,91.145,0.041082
453,0.000015846531,220,46,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,92.142,89.401,-0.440132
454,0.000076155542,226,50,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,65.643,49.627,0.375402
455,0.000048232545,211,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.873,73.801,0
456,0.000027676019,214,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,84.172,30.408,0.609598
457,0.000018274969,206,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,97.194,60.509,0.815535
458,0.000033692577,226,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,65.643,49.627,-0.390402
459,0.000151574989,237,50,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,49.947,79.084,0.865265
460,0.000107197981,242,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,33.344,77.667,1.466215
461,0.00006820543,221,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,82.961,69.221,0.865265
462,0.000117164461,222,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,46.493,3.77,0.466215
463,0.000036241284,214,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,78.405,15.568,1.425133
464,0.000173722278,222,50,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,70.439,36.587,0.090813
465,0.000110864826,220,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,88.462,80.147,0
466,0.000132736796,221,49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,77.122,52.339,0.090813
467,0.000060942045,227,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.421,99.137,0
468,0.000085308303,230,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,73.905,87.026,1.416484
469,0.000192298421,237,54,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,19.545,14.915,0.466215
470,0.000054392912,220,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,83.797,66.676,0.559868
471,0.000031008469,211,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,93.704,57.922,1.375402
472,0.000105033079,226,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,57.098,31.54,1.466215
473,0.000147723404,232,52,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,39.657,32.234,1.466215
474,0.000036221614,213,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,79.383,13.459,0.609598
475,0.000176214151,223,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,61.892,22.827,0.958918
476,0.000014708423,204,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,96.287,35.467,0.049731
477,0.000215250108,263,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,3.845,83.922,-0.815535
478,0.000026656641,258,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,22.245,98.399,1.425133
479,0.000048258737,213,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,97.958,94.114,0.815535
480,0.000140939451,241,50,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,43.713,86.034,1
481,0.00009301739,223,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,53.612,10.727,0.466215
482,0.000208393654,255,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,9.658,79.957,1
483,0.000057685357,216,49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,82.348,36.242,-0.950269
484,0.00002135053,213,45,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,96.889,87.977,0.049731
485,0.000033692577,223,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,69.564,39.302,-0.390402
486,0.000159149881,229,53,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,35.6,10.928,1.466215
487,0.000036669022,206,48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,93.444,24.204,0.093653
488,0.00003324554,202,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,96.802,29.624,0.815535
489,0.000027691048,213,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,85.003,27.287,1.425133
490,0.00003324554,206,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,95.675,41.525,0.815535
491,0.000060942045,227,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.421,99.137,0
492,0.0000877439,213,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,92.827,63.615,0
493,0.000052500069,218,47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,89.775,76.28,0.60095
494,0.00002666597,217,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,75.713,22.482,-0.390402
495,0.000216346442,246,52,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,22.528,73.588,0.958918
496,0.000048232545,211,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.358,84.734,0
497,0.000053951849,213,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,89.413,45.279,0.049731
498,0.000268379084,230,55,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,20.762,1.556,0.466215
499,0.000208393654,257,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,8.531,83.588,1
500,0.000061143614,269,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,8.385,99.243,1.466215
501,0.000018274969,195,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,99.237,43.895,0.815535
